23278280:		53	13
6938348:		53	2
18386:		53	1
16139598:		53	3
18302133:		53	7
228303:		53	1
6819:		53	3
9741685:		53	6
7904158:		53	3
9868970:		53	3
33727:		53	1
19500066:		53	2
21859363:		53	2
16065521:		53	5
17262144:		53	1
13389546:		53	1
10802904:		53	2
24189224:		52	3
21792828:		52	1
12961964:		52	2
35244824:		52	1
29282745:		52	2
18965316:		52	1
18102827:		52	5
17571908:		52	3
16185789:		52	3
38462:		52	3
12384984:		52	0
455373:		52	6
20818091:		52	1
18333827:		52	4
30304059:		52	1
18593366:		52	1
16076072:		52	2
16067241:		52	2
16055479:		52	0
16061112:		52	1
7338243:		52	1
17373314:		52	1
13521459:		52	8
26114146:		52	2
22718736:		52	4
22881022:		52	6
10169662:		52	2
23224:		52	3
9526658:		52	4
7938275:		52	3
7238737:		52	1
16433:		52	2
7146335:		52	4
9256590:		52	1
10429037:		52	4
2536103:		52	2
20878809:		52	3
39149:		52	3
1943742:		52	3
18478222:		52	2
24611582:		52	5
11283552:		52	2
5215879:		52	4
768889:		52	2
41681:		52	3
15757486:		52	3
227865:		52	1
110382:		52	1
15806231:		52	1
45102:		52	7
16173578:		52	3
28962996:		52	5
184419:		52	5
14811943:		52	9
23714544:		52	2
400354:		52	3
13334934:		52	5
18308262:		52	2
32195246:		52	3
7832325:		52	4
8483147:		52	1
23168945:		52	2
47989:		52	1
24638201:		52	5
10016013:		52	4
30841984:		52	5
24917919:		52	9
7670661:		52	2
25226548:		52	3
23586994:		52	3
17566969:		52	3
86666:		52	2
23597614:		52	4
17976745:		52	5
18755773:		52	2
12899734:		52	5
3295696:		52	2
16009124:		52	5
35220:		52	2
34853951:		52	1
29068220:		52	1
29280126:		52	2
27207328:		52	4
238360:		52	4
13564634:		52	1
15789823:		52	2
16140841:		52	4
6134783:		52	5
12070846:		52	1
24565038:		52	1
22055280:		52	4
113435:		52	3
13060734:		52	3
7728:		52	2
71648:		52	3
17316589:		52	4
30045683:		52	1
24237785:		52	7
16316:		52	2
93124:		52	3
24465518:		52	5
12898:		52	2
316445:		52	3
6753250:		52	2
21064599:		52	1
20708754:		52	1
500743:		52	1
20257177:		52	3
34927042:		52	5
25365:		52	5
26615962:		52	4
6435893:		52	1
8850140:		52	3
6516450:		52	1
12512617:		52	10
20883847:		52	4
25746699:		52	2
25802043:		52	6
15831653:		52	5
25411167:		52	1
24453083:		52	1
18359904:		52	2
6617928:		52	2
24106033:		52	11
199687:		52	2
6318426:		52	3
29405105:		52	4
18115061:		52	3
30646352:		52	2
2373:		52	0
21718:		52	2
12925200:		52	3
12953520:		51	4
29342834:		51	2
25296512:		51	3
23346876:		51	4
20517588:		51	1
18404707:		51	0
18513700:		51	2
17386062:		51	2
13422727:		51	9
13351120:		51	1
15845648:		51	1
18656446:		51	2
11890816:		51	2
17286747:		51	1
15823461:		51	2
25476654:		51	1
16299341:		51	4
24500775:		51	3
18069234:		51	5
16127238:		51	7
29939148:		51	10
18484795:		51	2
22571540:		51	1
21897317:		51	4
6920820:		51	2
20351509:		51	5
20879280:		51	3
10821000:		51	3
13466202:		51	7
10213367:		51	14
23153351:		51	16
310146:		51	4
226709:		51	3
30334:		51	5
10193699:		51	4
39020:		51	1
13891:		51	6
444327:		51	5
43509:		51	1
9395215:		51	3
7176578:		51	2
29940733:		51	3
20653654:		51	2
682804:		51	1
19161835:		51	1
17190935:		51	4
13521399:		51	3
23288101:		51	2
20890044:		51	1
346087:		51	3
13581999:		51	2
13536522:		51	2
11808919:		51	2
13614864:		51	3
24033058:		51	8
28671039:		51	3
8309278:		51	4
12013031:		51	3
13517617:		51	2
25489567:		51	3
33732:		51	2
344623:		51	3
135611:		51	0
23280208:		51	2
16279715:		51	1
71252:		51	2
29544429:		51	7
12359552:		51	3
21523072:		51	1
8578533:		51	2
31208654:		51	4
32967547:		51	1
25346:		51	1
10920:		51	4
32932510:		51	2
28186273:		51	9
10636358:		51	2
18753789:		51	1
13157446:		51	2
6482838:		51	6
21412215:		51	2
32790889:		51	1
31823218:		51	1
29965746:		51	2
27838211:		51	4
25530340:		51	1
23262672:		51	1
20630331:		51	2
11566:		51	4
485434:		51	4
12154294:		51	4
18105102:		51	3
820689:		51	2
22929540:		51	4
18667954:		51	5
6329322:		51	3
17733861:		51	4
21926625:		51	2
16248319:		51	3
10481268:		51	2
30242:		51	2
10290243:		51	1
16101090:		51	1
23211076:		51	7
14463:		51	5
5600151:		51	1
25063750:		51	3
28427134:		51	3
3751593:		51	1
77142:		51	2
9723667:		51	9
16248246:		51	1
193755:		51	1
7241373:		51	1
17375125:		51	6
6662410:		51	3
1651313:		51	1
345660:		51	1
6948214:		51	4
18523711:		51	2
9450406:		51	1
287861:		51	3
6236809:		51	1
11418182:		51	3
10306358:		51	3
29483403:		51	11
6944032:		51	2
25526307:		51	4
29333677:		51	4
22237428:		51	4
3507:		51	1
11298:		51	1
22402972:		51	1
261331:		51	4
45020:		51	2
13585501:		51	4
1159679:		51	2
123063:		51	3
26027030:		51	2
7958389:		51	2
22469323:		51	4
15927484:		51	4
12637477:		51	2
4769247:		51	1
34787781:		50	3
28435457:		50	4
28467898:		50	0
18131119:		50	6
17841451:		50	3
22722898:		50	3
17341522:		50	2
18189424:		50	4
13228537:		50	3
10025007:		50	3
23264825:		50	11
252499:		50	2
20256261:		50	8
16249388:		50	2
9408584:		50	3
29188239:		50	3
20346544:		50	1
17833834:		50	1
17232332:		50	4
76852:		50	2
13612965:		50	6
24040551:		50	7
15811568:		50	3
21412673:		50	2
8178400:		50	4
244572:		50	2
59264:		50	7
18455548:		50	5
32418:		50	6
16072091:		50	4
25814512:		50	3
24941288:		50	4
17934370:		50	1
17928184:		50	3
62530:		50	2
29772434:		50	3
374147:		50	3
18481904:		50	1
152:		50	4
24890983:		50	1
17684323:		50	2
597790:		50	3
30597:		50	2
420734:		50	4
21704:		50	3
337132:		50	3
6238080:		50	1
195806:		50	1
9792887:		50	2
1282954:		50	1
15730101:		50	1
13449631:		50	1
12326644:		50	2
18599748:		50	4
7911067:		50	4
18132923:		50	5
17286817:		50	3
8891878:		50	7
26030682:		50	2
23295358:		50	0
25319258:		50	3
30326632:		50	1
22069941:		50	2
20519011:		50	1
8643407:		50	4
17608346:		50	3
22888713:		50	0
17668976:		50	2
8835897:		50	3
22561320:		50	2
22107256:		50	2
19015729:		50	1
28008158:		50	5
476492:		50	2
29997408:		50	2
26117436:		50	6
23654535:		50	2
16102760:		50	4
40698:		50	4
5168:		50	4
22600903:		50	1
13570162:		50	4
13178410:		50	2
98687:		50	2
12246929:		50	1
3186100:		50	1
6766430:		50	1
26135139:		50	4
22590615:		50	1
24396858:		50	3
3836:		50	2
25104:		50	1
3099787:		50	2
13642661:		50	2
382450:		50	3
433533:		50	2
11788809:		50	2
10805989:		50	3
13547956:		50	2
11387458:		50	2
7766064:		50	5
6818019:		50	1
13107655:		50	3
9462815:		50	1
439173:		50	1
13633179:		50	4
6423:		50	1
169879:		50	3
15721624:		50	3
13641099:		50	4
28937797:		50	3
261240:		50	1
201175:		50	3
22609433:		50	1
12530184:		50	4
17164655:		50	6
428042:		50	3
12926767:		50	7
2325825:		50	5
25896141:		50	4
9314304:		50	7
17568644:		50	5
40317:		50	2
10397655:		50	5
22328549:		50	5
2459785:		50	8
289695:		50	1
17938354:		50	4
18710739:		50	2
30312855:		50	2
23398607:		50	5
19162717:		50	2
33547:		50	7
18594633:		50	3
10600127:		50	1
19494:		49	4
27188165:		49	4
21965297:		49	2
13122475:		49	1
16058281:		49	1
11386509:		49	5
7670:		49	3
13630171:		49	14
6528333:		49	1
18070248:		49	1
32283423:		49	3
8162828:		49	2
24689419:		49	3
25140084:		49	2
22083017:		49	2
17913360:		49	2
17900008:		49	0
15783617:		49	2
6493321:		49	1
32920226:		49	1
23277959:		49	5
9369687:		49	2
10155:		49	0
9542259:		49	2
7380117:		49	1
142776:		49	5
23751850:		49	3
17285983:		49	4
9545064:		49	4
24832518:		49	4
61899:		49	1
10352973:		49	1
12022079:		49	4
89716:		49	1
792161:		49	3
7945049:		49	2
7973:		49	2
17156082:		49	5
29371803:		49	1
22811780:		49	1
16088678:		49	1
18879990:		49	2
23129923:		49	5
16126596:		49	4
16171272:		49	1
32905343:		49	3
31554413:		49	5
11958583:		49	4
20766595:		49	5
27067875:		49	1
22812127:		49	2
21322:		49	2
10889279:		49	2
9553503:		49	3
6251543:		49	2
16181322:		49	2
12114440:		49	5
19535998:		49	2
13455513:		49	2
162086:		49	4
50788:		49	3
5303134:		49	1
20945758:		49	1
13034683:		49	3
954001:		49	1
862350:		49	3
20873172:		49	2
21063639:		49	3
248103:		49	5
16152002:		49	3
25327818:		49	1
25819519:		49	4
50968:		49	1
18394368:		49	1
12528745:		49	5
12889903:		49	5
17602565:		49	6
11915:		49	1
22859182:		49	1
13316241:		49	3
17251561:		49	2
1051620:		49	3
25253481:		49	1
23452651:		49	4
22521314:		49	3
15945897:		49	4
16059411:		49	2
6621143:		49	1
8572704:		49	5
10552965:		49	6
12577549:		49	1
17393023:		49	2
20518884:		49	8
13888:		49	8
22472519:		49	2
24933557:		49	4
23015962:		49	1
33676:		49	2
13051602:		49	4
31775995:		49	11
2881565:		49	2
25790952:		49	7
5996209:		49	3
12077553:		49	1
13481759:		49	5
47970:		49	0
25241697:		49	2
820343:		49	3
16156292:		49	5
3119223:		49	2
8849382:		49	2
30342692:		49	3
29358517:		49	2
12666103:		49	2
156427:		49	3
16138688:		49	1
15096164:		49	5
21851572:		49	6
7456034:		49	1
64218:		49	1
17926802:		49	3
6586512:		49	7
15741928:		49	5
11210739:		49	1
73095:		49	2
8123162:		49	4
31338827:		49	3
10331050:		49	6
10713851:		49	5
6411440:		49	1
21535019:		49	2
238125:		49	5
31445891:		49	2
24292310:		49	1
18241263:		49	4
494610:		49	1
13056511:		49	7
31423684:		49	3
19245811:		49	2
284066:		49	2
22360786:		49	3
13330603:		49	3
28684704:		48	10
36065344:		48	1
28004020:		48	3
28001955:		48	2
26720038:		48	4
18280662:		48	2
20334863:		48	3
20931902:		48	4
16159713:		48	4
16300116:		48	2
12083233:		48	5
10962190:		48	1
7912474:		48	2
31950854:		48	2
9596460:		48	5
25337081:		48	5
13500758:		48	2
18079757:		48	4
23010970:		48	4
25634016:		48	3
22083637:		48	2
23129684:		48	2
17641484:		48	2
16130759:		48	5
27414475:		48	1
21996359:		48	2
17731927:		48	2
23225:		48	1
1192363:		48	5
12436013:		48	2
16145400:		48	4
293101:		48	2
7870272:		48	3
4728979:		48	3
18513591:		48	2
140974:		48	4
12510082:		48	10
8601702:		48	7
17413222:		48	2
42607:		48	2
15677:		48	3
311308:		48	1
225038:		48	1
17557750:		48	6
20625686:		48	1
17899846:		48	6
30163661:		48	2
18691070:		48	10
41811:		48	0
328854:		48	1
126232:		48	2
592089:		48	4
28473874:		48	3
15818362:		48	4
17383934:		48	2
12749982:		48	2
12617758:		48	1
10822174:		48	5
11887020:		48	2
9688919:		48	5
20764021:		48	3
606928:		48	1
14759334:		48	5
9915707:		48	5
33898320:		48	2
18054056:		48	5
13478558:		48	3
154016:		48	1
17285743:		48	3
17254225:		48	1
31216812:		48	3
8262408:		48	2
12338192:		48	1
6276045:		48	1
15836516:		48	5
10209997:		48	7
822993:		48	3
23206499:		48	4
22841998:		48	3
10790376:		48	2
25437747:		48	2
3047850:		48	2
6794:		48	2
12548989:		48	4
15816410:		48	4
7102544:		48	1
6940844:		48	3
6219313:		48	1
6764886:		48	4
8535693:		48	3
23453723:		48	1
13530566:		48	7
21028311:		48	5
17333426:		48	1
17229636:		48	4
16148137:		48	5
11866694:		48	5
25517283:		48	3
140278:		48	3
239186:		48	0
8501304:		48	2
7717938:		48	1
8262550:		48	3
26643691:		48	2
24935412:		48	1
18659745:		48	2
18717917:		48	4
15842705:		48	2
20726924:		48	6
30248:		48	1
10161216:		48	4
45101:		48	2
13641108:		48	1
13055677:		48	3
20662291:		48	5
937122:		48	1
22838220:		48	3
12700342:		48	1
13049069:		48	3
763588:		48	2
13107666:		48	3
95558:		48	3
31360:		48	6
17666976:		48	1
12009173:		48	2
15765699:		48	2
501124:		48	2
16948:		48	6
18404312:		48	1
11254250:		48	1
12678461:		48	3
21487587:		48	1
13042002:		48	2
18241159:		48	1
11310465:		48	3
6122181:		48	1
47957:		48	1
24035804:		48	1
25877135:		48	7
17334446:		48	7
6569735:		48	5
8396340:		48	1
18003:		48	5
17342750:		48	6
950018:		48	8
21331590:		48	3
15827344:		48	1
16071748:		48	4
13517444:		48	8
23128387:		48	2
30242566:		48	4
32066878:		48	1
28233082:		48	3
18524947:		48	2
12922364:		48	1
25852706:		48	3
25343787:		48	4
46170:		48	2
21473404:		48	3
25396316:		47	4
19233301:		47	1
20554511:		47	3
227265:		47	2
12805465:		47	3
28260402:		47	2
30194656:		47	3
22517659:		47	5
19286669:		47	6
11801463:		47	2
17288661:		47	1
24283222:		47	6
17936957:		47	2
17203923:		47	3
14759652:		47	1
793003:		47	4
29639736:		47	7
18594594:		47	2
16158600:		47	3
17910078:		47	5
32766747:		47	3
22719283:		47	2
23351890:		47	9
73100:		47	2
28822025:		47	1
15725700:		47	1
17302559:		47	2
125553:		47	2
26625494:		47	2
14743935:		47	4
13542496:		47	4
26626118:		47	5
21935996:		47	2
3609763:		47	1
15654:		47	1
12962345:		47	9
13458013:		47	3
23281690:		47	1
70947:		47	6
8318666:		47	4
30327767:		47	1
23898456:		47	3
11378402:		47	4
3047849:		47	2
22533415:		47	9
11331421:		47	4
18339901:		47	2
32051912:		47	4
22551743:		47	2
13512914:		47	2
19288321:		47	7
5599692:		47	3
16137205:		47	1
5986331:		47	1
239239:		47	4
31997446:		47	3
8164593:		47	8
21532236:		47	4
24036086:		47	1
8874743:		47	1
12541491:		47	3
1590979:		47	1
6667514:		47	1
18196876:		47	2
34033500:		47	2
10863148:		47	7
24819482:		47	1
7343947:		47	3
3086160:		47	1
22844191:		47	3
18961361:		47	0
18775628:		47	5
13562232:		47	1
23289028:		47	1
23276717:		47	2
6687:		47	2
26061581:		47	5
2081569:		47	1
16248148:		47	1
8820045:		47	1
685386:		47	3
7320740:		47	2
20256542:		47	1
28250:		47	2
17182049:		47	1
25398324:		47	4
29968088:		47	1
23522253:		47	1
23206498:		47	1
18505784:		47	3
25548744:		47	2
23309610:		47	3
17341550:		47	4
20926065:		47	3
8161632:		47	4
18509683:		47	6
13721337:		47	3
13537891:		47	2
24699867:		47	2
18667948:		47	4
1554:		47	1
13006:		47	2
15715844:		47	5
127823:		47	3
25953488:		47	6
14999965:		47	2
7826101:		47	3
12814540:		47	2
12958067:		47	4
76740:		47	5
20417843:		47	4
14759651:		47	7
1609451:		47	2
629:		47	1
8013391:		47	2
10603:		47	1
45685:		47	1
11603886:		47	3
6809619:		47	2
22499754:		47	2
16130398:		47	0
17204095:		47	8
29467289:		47	1
27209443:		47	3
6049962:		47	3
97781:		47	1
775346:		47	1
23922381:		47	2
31682917:		47	3
32333174:		47	2
7362638:		47	4
6786692:		47	3
32200595:		47	7
21417329:		47	3
13259307:		47	3
29247999:		47	3
22314178:		47	2
17402724:		47	3
2771105:		47	4
31574408:		47	7
26847374:		47	2
26025588:		47	5
33143435:		46	1
29941014:		46	2
25371482:		46	0
17453187:		46	1
5485:		46	2
9415958:		46	2
30517107:		46	6
17901475:		46	1
18713135:		46	2
15749326:		46	2
110295:		46	3
31522139:		46	4
19523454:		46	2
608216:		46	3
12143472:		46	1
97967:		46	3
25392083:		46	1
25162114:		46	3
19516814:		46	3
17672182:		46	1
16233105:		46	3
17185556:		46	2
18752963:		46	4
229033:		46	1
24820165:		46	1
20821550:		46	1
636993:		46	9
18404248:		46	1
18039177:		46	6
27211901:		46	7
15699491:		46	1
9783200:		46	2
8579933:		46	11
45109:		46	2
17428644:		46	6
100365:		46	2
17258293:		46	2
9739047:		46	1
21825486:		46	3
40331:		46	1
44597:		46	1
28204537:		46	1
30102870:		46	12
30227022:		46	9
22535489:		46	6
23168809:		46	2
4418395:		46	4
30228:		46	1
20754586:		46	1
18222740:		46	1
1661390:		46	1
7114761:		46	3
10814946:		46	2
29106214:		46	2
17206996:		46	1
3556419:		46	2
25242224:		46	5
10335318:		46	2
61666:		46	2
12040447:		46	5
24926259:		46	2
7159898:		46	3
28686830:		46	4
7897478:		46	1
12066190:		46	5
13561603:		46	1
7203690:		46	1
18464362:		46	2
10086357:		46	3
12788061:		46	3
23168818:		46	3
22010129:		46	5
17628121:		46	3
10345642:		46	2
196613:		46	1
30314992:		46	4
17280547:		46	0
25205422:		46	3
6881685:		46	3
218467:		46	2
32792498:		46	1
8262461:		46	6
696820:		46	1
11277601:		46	7
7544649:		46	0
27309432:		46	2
33917107:		46	1
16068956:		46	1
33413128:		46	7
6115138:		46	3
25520890:		46	3
6439475:		46	1
22693182:		46	8
6270483:		46	2
21938168:		46	1
3289281:		46	4
17315727:		46	12
31752057:		46	3
5099602:		46	6
350683:		46	7
18594377:		46	3
17416065:		46	5
76812:		46	2
16068973:		46	3
16043633:		46	2
15817952:		46	10
14058669:		46	3
13515848:		46	3
10165210:		46	4
17839197:		46	3
2493973:		46	2
18209339:		46	4
7111552:		46	1
640029:		46	3
3567200:		46	1
28078:		46	4
519048:		46	1
6534:		46	1
6553352:		46	0
6295913:		46	1
1746470:		46	2
28668239:		46	4
17287028:		46	1
25365584:		46	2
6723017:		46	2
12925825:		46	1
17894256:		46	2
13148:		46	1
82783:		46	1
73968:		46	1
843804:		46	1
93575:		46	2
16285053:		46	1
7128341:		46	3
18188651:		46	3
129616:		46	2
1624920:		46	3
172691:		46	4
9642279:		46	4
207798:		46	1
88072:		46	1
23559647:		46	4
18116:		46	2
17184930:		46	3
18883231:		46	3
14817:		46	3
15852479:		46	3
18753656:		46	1
20799724:		46	1
19214578:		46	0
24885831:		46	3
833710:		46	2
15803815:		46	1
25451264:		46	10
12788124:		46	3
8364977:		46	3
23292460:		46	1
6186355:		46	1
9396154:		46	1
6076387:		46	1
8428056:		46	2
25953603:		46	6
22456248:		46	4
13421230:		46	2
25774272:		46	4
29346870:		46	1
8458018:		46	3
25663382:		46	2
25797520:		45	5
19211799:		45	1
18077900:		45	5
17200709:		45	4
18759474:		45	3
99300:		45	1
24402674:		45	0
22714908:		45	5
22391696:		45	2
18590125:		45	6
13573236:		45	1
22535694:		45	1
22707536:		45	1
19383432:		45	2
420780:		45	4
13821:		45	2
7637398:		45	1
20651947:		45	7
363499:		45	0
8696975:		45	1
13414055:		45	5
7969594:		45	5
77394:		45	3
25820414:		45	4
28436109:		45	5
13812:		45	3
28818369:		45	5
25548442:		45	1
9858714:		45	1
7090484:		45	3
9529:		45	3
22608277:		45	2
11058389:		45	7
16078220:		45	3
20510868:		45	1
10566:		45	3
310459:		45	1
28006120:		45	11
156532:		45	1
22836957:		45	2
22567177:		45	2
33916153:		45	2
21880559:		45	2
18759355:		45	1
18189396:		45	0
6366271:		45	1
13505670:		45	3
23569783:		45	4
13530788:		45	5
40200:		45	4
43933:		45	3
61535:		45	1
24819449:		45	1
22718682:		45	2
27801521:		45	4
21844938:		45	2
4476999:		45	1
550844:		45	2
2903736:		45	4
15791586:		45	3
4437831:		45	1
13447149:		45	8
22877206:		45	1
16109478:		45	1
6203049:		45	2
15750692:		45	1
270490:		45	4
17907550:		45	1
13281637:		45	3
6571963:		45	1
3519956:		45	4
82780:		45	2
10804074:		45	2
7871930:		45	3
15760973:		45	2
16240761:		45	1
73385:		45	2
26083341:		45	1
26097165:		45	1
13143299:		45	5
20737459:		45	7
10830285:		45	2
16250904:		45	1
9626382:		45	3
5554803:		45	2
7100200:		45	1
9935444:		45	6
6620129:		45	2
30644891:		45	1
18065780:		45	2
16277248:		45	4
17830264:		45	0
34450909:		45	0
30237431:		45	10
27276194:		45	3
27269638:		45	3
17165966:		45	2
32890474:		45	3
18800655:		45	2
13410943:		45	1
17449438:		45	2
16066588:		45	1
83143:		45	2
9742401:		45	5
18465657:		45	6
2732977:		45	2
11476593:		45	8
11035657:		45	3
40223:		45	3
23717004:		45	2
18625453:		45	1
17979909:		45	1
1923820:		45	1
30246:		45	2
12882328:		45	3
96063:		45	8
23281931:		45	1
818056:		45	2
6257500:		45	3
13667:		45	2
20556438:		45	3
9912820:		45	3
17736795:		45	13
33155777:		45	16
17907054:		45	2
25496466:		45	2
6562748:		45	2
311165:		45	2
30171592:		45	4
18159196:		45	4
29095423:		45	1
54539:		45	3
13617210:		45	2
13447878:		45	1
7952209:		45	3
533613:		45	1
7179686:		45	2
13722902:		45	3
29983711:		45	3
29581:		45	4
6261961:		45	1
13040826:		45	1
13380138:		45	3
25944707:		45	5
21530229:		45	1
20587888:		45	1
19291271:		45	1
395851:		45	2
17347383:		45	1
23208417:		45	2
9396162:		45	2
7958702:		45	2
4725669:		45	1
18149927:		45	3
23315831:		45	3
22089601:		45	3
30763882:		45	2
26530317:		45	2
24481697:		45	5
6283277:		45	3
23286130:		45	1
6295:		45	1
6693332:		45	5
13260802:		45	4
12812657:		45	1
33785202:		45	2
13608100:		45	2
32682118:		45	19
6402666:		45	2
17731347:		45	0
28646420:		44	1
28670916:		44	2
25596198:		44	3
25165984:		44	4
23492593:		44	0
18242606:		44	2
18102898:		44	2
17609127:		44	3
36072:		44	2
8665427:		44	1
107291:		44	6
17909617:		44	1
15765658:		44	1
7031817:		44	2
28953922:		44	3
16158519:		44	2
5957044:		44	1
21717:		44	1
7544603:		44	7
25241403:		44	4
28003097:		44	6
17165875:		44	0
15798660:		44	2
21850308:		44	5
15986924:		44	2
16125587:		44	1
6691056:		44	1
13035363:		44	6
16074560:		44	1
15942636:		44	8
29414576:		44	8
18168902:		44	2
21947304:		44	1
77160:		44	4
18402:		44	1
23019564:		44	6
18210225:		44	0
28503853:		44	1
19581:		44	3
22535533:		44	4
18841450:		44	3
12942010:		44	7
26087043:		44	0
13538702:		44	1
7469664:		44	2
29875088:		44	1
18468256:		44	1
15942674:		44	2
10693387:		44	5
13618:		44	3
828387:		44	1
6003542:		44	5
5260437:		44	3
24781:		44	2
12106940:		44	15
9893358:		44	1
10120780:		44	2
11663424:		44	4
13557662:		44	1
16120760:		44	1
24931971:		44	3
18306106:		44	2
30197853:		44	3
7614652:		44	5
13630629:		44	4
9548075:		44	1
6287482:		44	1
11855490:		44	2
776877:		44	2
30192405:		44	0
20628154:		44	3
17446757:		44	8
61909:		44	6
12348550:		44	9
10710406:		44	14
4453371:		44	1
22593948:		44	3
8135928:		44	1
24244:		44	1
17838913:		44	2
33286561:		44	1
28587653:		44	2
17571742:		44	6
20498423:		44	1
23593321:		44	3
11284898:		44	11
12144569:		44	2
16107708:		44	1
25131078:		44	4
17700010:		44	3
2794955:		44	1
3149348:		44	4
13555538:		44	3
990093:		44	5
15811405:		44	7
9268789:		44	4
240130:		44	2
12266560:		44	4
267972:		44	1
27451:		44	2
6307964:		44	8
25334576:		44	1
6192:		44	2
25667118:		44	6
28939398:		44	6
15982578:		44	6
7886302:		44	1
7638313:		44	2
15835932:		44	1
10862575:		44	1
17707526:		44	5
18457454:		44	2
11672438:		44	1
16006:		44	3
12069434:		44	7
15991959:		44	2
8159643:		44	5
17926807:		44	1
444381:		44	2
93157:		44	1
23601046:		44	2
20559695:		44	3
15790886:		44	2
16078584:		44	3
23006119:		44	5
11785468:		44	1
15844683:		44	7
8107779:		44	3
17738241:		44	1
227614:		44	5
18520167:		44	2
23156040:		44	9
17244430:		44	1
33457:		44	1
11836518:		44	1
23492589:		44	7
7107665:		44	2
23281919:		44	2
29580:		44	1
9759853:		44	1
23492741:		44	1
17005:		44	1
6377326:		44	4
187181:		44	1
11823620:		44	5
8705693:		44	3
25463009:		44	2
61887:		44	1
528710:		44	1
24921988:		44	1
31374:		44	2
15793184:		44	1
30237404:		44	1
8069867:		44	7
8069845:		44	2
107774:		44	1
15793208:		44	5
5301920:		44	1
7995207:		44	3
18525734:		44	3
12483970:		44	0
24804505:		44	3
16006945:		44	1
12570845:		44	3
30306841:		44	4
30755704:		44	2
26156199:		44	2
31393997:		43	3
27970260:		43	3
22361144:		43	1
20576134:		43	1
19561922:		43	4
257971:		43	2
4009:		43	1
27830287:		43	1
23312554:		43	1
18781329:		43	8
9923372:		43	1
17413439:		43	2
31356463:		43	1
20705722:		43	2
22736757:		43	4
18618994:		43	1
18807831:		43	1
17727180:		43	1
17156702:		43	3
7090785:		43	2
27415371:		43	2
7783920:		43	2
15790895:		43	5
8686057:		43	1
65840:		43	2
16436496:		43	4
30622993:		43	1
27209239:		43	6
15803860:		43	4
22464636:		43	4
7307795:		43	2
30072:		43	3
6375845:		43	8
10673576:		43	2
17449042:		43	2
3229373:		43	6
16101144:		43	4
32542:		43	3
25943106:		43	2
22718727:		43	1
29222548:		43	5
19223830:		43	3
21936986:		43	3
19161855:		43	2
20419044:		43	3
13601550:		43	7
27419654:		43	3
5628393:		43	3
28953805:		43	1
28963593:		43	1
27064358:		43	5
23783496:		43	6
20564828:		43	1
4907587:		43	1
29864343:		43	4
22718809:		43	1
33637540:		43	2
18513487:		43	0
7633211:		43	3
12305515:		43	5
6145711:		43	5
7776019:		43	2
129617:		43	2
23547364:		43	4
16164030:		43	3
16071830:		43	1
28220899:		43	6
45195:		43	1
19542831:		43	8
826845:		43	2
34541:		43	1
18929979:		43	1
13502970:		43	3
8765444:		43	1
28075868:		43	3
6357135:		43	1
9502791:		43	5
8112340:		43	2
29569260:		43	1
27161846:		43	1
23017989:		43	0
18222767:		43	1
7100490:		43	5
7293595:		43	1
9634267:		43	2
15778420:		43	3
25109947:		43	0
8109141:		43	1
72623:		43	4
16090231:		43	3
25733442:		43	6
17586459:		43	1
16130641:		43	4
20911660:		43	3
17311453:		43	5
25354448:		43	2
35841098:		43	1
30208850:		43	4
25111048:		43	1
22609312:		43	1
17415685:		43	6
11459216:		43	3
14996:		43	2
113348:		43	1
61900:		43	2
26211610:		43	3
30182619:		43	2
18404427:		43	4
2517:		43	2
12781:		43	1
23845997:		43	1
23014725:		43	1
6759426:		43	3
10194548:		43	2
6371243:		43	1
30245:		43	2
10628:		43	1
9732753:		43	1
13409189:		43	3
6976:		43	1
13613441:		43	1
11990937:		43	1
2146957:		43	1
19207601:		43	6
7203997:		43	1
20894023:		43	5
12924312:		43	3
30841109:		43	2
30008834:		43	3
4768530:		43	4
12840440:		43	2
7178:		43	1
25489159:		43	1
3197145:		43	5
2403922:		43	2
28114515:		43	4
24763:		43	0
23754479:		43	2
23399273:		43	3
607639:		43	1
6440:		43	2
5982474:		43	5
17703444:		43	6
26245098:		43	2
7933650:		43	1
11250671:		43	5
17969353:		43	2
18079523:		43	2
22817496:		43	3
23602473:		43	2
31309440:		43	4
21551545:		43	4
353937:		43	6
23016317:		43	1
32486744:		43	1
26185583:		43	4
15728807:		43	1
25351256:		43	0
32828538:		43	4
26095121:		43	2
6584437:		43	2
22088245:		43	1
22053410:		43	3
11989:		43	1
47613:		43	1
16101072:		43	4
23435302:		43	4
15985355:		43	1
114168:		43	3
35341336:		43	4
818478:		43	3
18223628:		43	3
7775755:		43	5
703:		43	1
23524322:		43	4
17210598:		43	6
13007638:		43	3
7136307:		43	2
57947:		43	2
16640:		43	2
19398490:		42	4
5358:		42	0
29613610:		42	3
25109543:		42	2
26248368:		42	1
29661832:		42	2
7893098:		42	1
18114819:		42	2
8953:		42	1
12505:		42	1
18414:		42	0
33280694:		42	2
34342184:		42	3
18938929:		42	2
23775601:		42	2
18247525:		42	4
17774609:		42	1
27833803:		42	2
13111765:		42	2
20646604:		42	2
18719259:		42	1
17454088:		42	3
17184353:		42	0
13144229:		42	1
40483:		42	1
17349163:		42	1
5552232:		42	2
26196299:		42	3
31374905:		42	3
18167006:		42	2
25988934:		42	5
24733600:		42	6
